x_transformed,x_real,Operator_mean_real,Operator_std_real,Operator_upper_real,Operator_lower_real,Operator_weight_mean,Operator_weight_min,Operator_weight_max,Operator_iterations,Operator_between_variance_norm,Operator_within_variance_norm,Operator_within_variance_real
-0.5248496993987978,0.2986415968709442,-0.029868628680225846,5.12456370999553e-06,-0.029858584719917772,-0.02987867264053392,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5166332665330663,0.30434539299536323,-0.029818425600861526,5.1270776136035216e-06,-0.029808376713392922,-0.02982847448833013,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5084168336673349,0.3101581266906392,-0.029767036691840883,5.128621371318701e-06,-0.029756984778662756,-0.02977708860501901,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5002004008016034,0.3160818785701192,-0.029714592402561784,5.1290047709260786e-06,-0.029704539737934233,-0.029724645067189335,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.4919839679358719,0.3221187689850648,-0.029661216850813864,5.1281906031129995e-06,-0.029651165781925906,-0.029671267919701823,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.4837675350701405,0.32827095878361184,-0.02960702799382317,5.1262912214657866e-06,-0.029596980647654834,-0.029617075339991507,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.475551102204409,0.33454065008422634,-0.029552137799227104,5.123556601232174e-06,-0.029542095812815937,-0.02956217978563827,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.4673346693386775,0.3409300870639314,-0.029496652399109955,5.120353643322175e-06,-0.029486616690380937,-0.029506688107838974,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.4591182364729461,0.34744155676158955,-0.029440672183256373,5.117136265636423e-06,-0.029430642780471743,-0.029450701586041003,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.4509018036072146,0.35407738989652693,-0.029384291760546306,5.114405733339675e-06,-0.029374267709506637,-0.029394315811585976,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.4426853707414832,0.3608399617027919,-0.02932759970980046,5.112660750134038e-06,-0.029317579078865025,-0.029337620340735896,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.4344689378757517,0.3677316927793485,-0.02927067299289844,5.112307461532102e-06,-0.029260653054395944,-0.02928069293140094,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.4262525050100202,0.37475504995650594,-0.029213502636546988,5.113186385405919e-06,-0.029203480975385353,-0.029223524297708622,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.4180360721442888,0.38191254717889844,-0.02915601069831996,5.114726814367623e-06,-0.02914598601797304,-0.029166035378666882,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
