x_real,mean_real,std_real,1sig_upper_real,1sig_lower_real,2sig_upper_real,2sig_lower_real,sample_0_real,sample_1_real,sample_2_real,sample_3_real,sample_4_real,sample_5_real,sample_6_real,mean_norm,std_norm,1sig_upper_norm,1sig_lower_norm,2sig_upper_norm,2sig_lower_norm,sample_0_norm,sample_1_norm,sample_2_norm,sample_3_norm,sample_4_norm,sample_5_norm,sample_6_norm
1.101752812788386,-0.023906236523511988,0.0019649153329104143,-0.021941321190601572,-0.025871151856422404,-0.01997640585769116,-0.027836067189332816,-0.017043152902534393,-0.020858153615015813,-0.018506937109376217,-0.02384543093107009,-0.023720120972503377,-0.012580199478912802,-0.02590139223317082,1.4129635104723521,0.1116258746651913,1.5245893851375434,1.3013376358071609,1.6362152598027349,1.1897117611419694,1.325969290314381,1.527968628763293,2.058587771046054,1.425152086055642,2.6896271827915443,0.6460027835287345,1.3593401403154797
1.1227953382575593,-0.023758395380818306,0.0019493231674676615,-0.021809072213350645,-0.025707718548285966,-0.01985974904588298,-0.02765704171575363,-0.016913765867603726,-0.020757009460048097,-0.01859042236560325,-0.02369440314250906,-0.023867035275352826,-0.012507211815724487,-0.025738252296533048,1.4043210061700961,0.11257085194167711,1.5168918581117732,1.291750154228419,1.6294627100534504,1.1791793022867418,1.315902887937777,1.5205592914544437,2.067874111974102,1.4161257208562748,2.7062858121021955,0.6422548116732847,1.3507783355150316
1.1442397577564816,-0.02360807463271022,0.0019329113985627217,-0.021675163234147497,-0.025540986031272944,-0.019742251835584777,-0.027473897429835664,-0.01678189734162915,-0.020657138311564897,-0.018664875906533412,-0.02354007680634524,-0.02400438460688933,-0.012436717237636173,-0.025573580648610802,1.395530676675871,0.11335515472238074,1.5088858313982518,1.2821755219534903,1.6222409861206326,1.1688203672311095,1.3056434238115522,1.5132432085154903,2.0761558253642804,1.406902213822455,2.72185986824074,0.6386348616283694,1.342136144432116
1.1660937471133888,-0.023455044541558088,0.001915772584051339,-0.02153927195750675,-0.025370817125609426,-0.019623499373455408,-0.027286589709660768,-0.016647976026249883,-0.020558116373794143,-0.01872633583888716,-0.023381852240478566,-0.02413129887267732,-0.012368780820584227,-0.025408140730687884,1.3865762668407704,0.11393058575873882,1.5005068525995093,1.2726456810820315,1.614437438358248,1.1587150953232928,1.2952242512249466,1.505989334693977,2.082992216734987,1.3974457242013625,2.7362506911013447,0.6351462750926716,1.3334536334991665
1.188365128758194,-0.023298988040273243,0.001899668404445601,-0.02139931963582764,-0.025198656444718845,-0.019499651231382042,-0.027098324849164444,-0.016512391201151274,-0.020459522745259792,-0.018747048560590455,-0.02321912696177105,-0.024246892746765305,-0.012303468807012536,-0.025242693396224057,1.3774319533436785,0.11445931338529117,1.4918912667289697,1.2629726399583874,1.6063505801142608,1.1485133265730962,1.2846756564114443,1.498766836759741,2.085296161215453,1.3877202438326337,2.7493578934748752,0.6317924536659207,1.3247707333361065
1.2110618745224544,-0.023139951795076427,0.0018854652453809586,-0.02125448654969547,-0.025025417040457385,-0.01936902130431451,-0.026910882285838343,-0.016375283627503713,-0.020361338876298395,-0.018714867672088836,-0.023051681529048604,-0.024350451274455506,-0.012240829279514191,-0.0250781475201964,1.3680965737127087,0.11499288338713731,1.483089457099846,1.2531036903255712,1.5980823404869833,1.138110806938434,1.2740085906891654,1.4915743558531078,2.08171657464533,1.3777126575392802,2.7611004065678024,0.6285758664257355,1.3161351429325403
1.2341921084928127,-0.022978685034208836,0.0018716781386443648,-0.02110700689556447,-0.0248503631728532,-0.019235328756920106,-0.026722041311497566,-0.016236390103948676,-0.020264245031225335,-0.01866364489440381,-0.022879965770849386,-0.024441567332223857,-0.012180877839868025,-0.024915672075870244,1.3586194821663597,0.11534492967109145,1.4739644118374513,1.2432745524952682,1.5893093415085426,1.1279296228241769,1.2632025768071828,1.4844617248860583,2.0760188958172123,1.367449849888051,2.7714320665979786,0.6254973145352909,1.3076082115884682
1.257764109918936,-0.02281592260684092,0.0018581509423417307,-0.02095777166449919,-0.024674073549182652,-0.01909962072215746,-0.02653222449152438,-0.016095376766456795,-0.0201689898207981,-0.01860949480830436,-0.022704489197848603,-0.024519846246630058,-0.012123628190196172,-0.024756461630104105,1.3490459370620898,0.11550364046281514,1.4645495775249049,1.2335422965992746,1.58005321798772,1.1180386561364595,1.2522316399090478,1.4774837835042152,2.069995602800836,1.356962272423468,2.7803081214996546,0.6225575016089494,1.2992526317903184
1.2817863161769967,-0.02265230874697456,0.0018465088527563215,-0.02080579989421824,-0.024498817599730882,-0.01895929104146192,-0.026345326452487203,-0.015951885085724343,-0.020076312005970254,-0.018545955650602044,-0.022525756305014986,-0.024584874623423653,-0.01206909569769647,-0.024601686487899736,1.33941168547674,0.11568313053998397,1.4550948160167239,1.223728554936756,1.5707779465567078,1.1080454243967721,1.2410678861626074,1.4706946498036495,2.0629279323237864,1.346280076920065,2.7876816964523123,0.619757216763974,1.291129822729422
1.306267325789753,-0.022488240776716607,0.0018371291750572223,-0.020651111601659385,-0.02432536995177383,-0.018813982426602163,-0.02616249912683105,-0.015805969118176454,-0.019986521006496675,-0.01846971392150534,-0.02234436037434755,-0.02463630700015879,-0.012017305061419615,-0.02445136992780492,1.3297401153933177,0.11593384143775677,1.4456739568310746,1.2138062739555608,1.5616077982688312,1.0978724325178042,1.2297155211957802,1.464116990396531,2.0544473128547565,1.335438721620595,2.793513619430393,0.6170977283153485,1.2832410060954902
