x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7
-0.1222444889779561,1.4811854708184604,1.4122601180326477,1.3137506350878354,1.2151809387325927,1.17447221488878,1.1703272502957849,1.1702072636424048
-0.1140280561122246,1.465469882553426,1.3985391098044482,1.3028803202573358,1.2071630597713443,1.167632375714375,1.1636073591999376,1.1634908447519776
-0.1058116232464932,1.4491234159690232,1.3842482909516058,1.2915274739641982,1.1987499818583978,1.160433405418466,1.1565320094111222,1.1564190734764648
-0.0975951903807617,1.4328616179191034,1.3699383180806994,1.2800070883991532,1.1900208887199835,1.1528571001729302,1.1490730810948548,1.1489635429370928
-0.0893787575150304,1.4173362930566398,1.356109909265776,1.2686039456973153,1.1810444945625622,1.144882939358878,1.1412009677372184,1.1410943836053609
-0.0811623246492989,1.4031848183708868,1.3432537142873473,1.2575989901987041,1.171891910104297,1.1364953736023644,1.132891296228726,1.132786966946079
-0.0729458917835674,1.3912720699970298,1.3320506092469289,1.247410121502777,1.1627178976995654,1.1277404910725037,1.1241790895267267,1.1240759956056006
-0.0647294589178359,1.3826066619923263,1.3233005176526338,1.2385389984405617,1.153725669189573,1.1186982467015336,1.1151317525379274,1.1150285111978895
-0.0565130260521045,1.3782395543710413,1.3178363800103141,1.2315069637069807,1.145124778995767,1.1094494281276808,1.105816961859314,1.1057118107871446
-0.048296593186373,1.3792945307791957,1.3165479101207702,1.226869193831805,1.1371356618927175,1.1000762236849224,1.096302829564366,1.0961935989733074
-0.0400801603206415,1.386995019519014,1.3204025627025047,1.2252273010044705,1.1299938639214464,1.0906629961774907,1.086658324971487,1.0865423994707701
-0.03186372745491,1.4003534880742778,1.3286398018956511,1.2261451774941468,1.1235879037851697,1.0812323331791027,1.076919686554467,1.0767948459137107
-0.0236472945891785,1.4126046024893788,1.335983639623984,1.2264754379313645,1.116900299918536,1.071646391278747,1.067038635709542,1.0669052523819071
-0.015430861723447,1.4159786183132042,1.3363731028730519,1.2225993193723195,1.1087559922366255,1.0617393457702973,1.0569521081346491,1.0568135292373027
-0.0072144288577156,1.4023656579925798,1.3234814380157593,1.2107385443149534,1.0979267371052286,1.0513361025001353,1.046592241416594,1.046454918165033
0.0010020040080156,1.363077563207641,1.290530062479395,1.1868437337653988,1.083094027320851,1.0402459887785969,1.0358831990404966,1.0357569068784451
0.0092184368737471,1.295404600808779,1.235405459575822,1.149653495442126,1.0638491158651928,1.028412395230502,1.0248042263061654,1.024699778583067
0.0174348697394786,1.2147624560940593,1.1701391010903617,1.1063625159731671,1.0425469477491616,1.0161914811115813,1.0135079659892756,1.0134302847469883
0.02565130260521,1.139411149298473,1.1089818846895552,1.0654917754357018,1.0219750830781729,1.0040029366956342,1.0021730117217744,1.0021200398402001
0.0338677354709415,1.0877369759196416,1.066283307434679,1.035621298401653,1.0049405473746653,0.9922695717395458,0.9909794122747642,0.9909420652931357
0.042084168336673,1.0778445649609476,1.056172864551558,1.0251992399623886,0.9942066829058652,0.9814069331543737,0.9801036619016885,0.9800659353656597
0.0503006012024045,1.108771903468067,1.0778866335178299,1.0337447923746526,0.9895759697600631,0.9713344972912475,0.96947714951986,0.9694233838149301
0.058517034068136,1.1616385042804638,1.1166641223747882,1.052385842638474,0.9880682731371155,0.9615054828278121,0.958800857997379,0.9587225656803346
0.0667334669338675,1.2174701660441096,1.1576716033056584,1.0722063099394672,0.9866887763560583,0.9513705214848613,0.9477744147513475,0.9476703161993644
0.0749498997995989,1.257480787456549,1.1862222446776405,1.0843781202614071,0.9824717441524423,0.9403849905523041,0.9360997148906058,0.9359756665727197
0.0831663326653302,1.2724675902800258,1.1951216687673183,1.0845773417794822,0.9739654451452252,0.928283361092779,0.9236320086785372,0.9234973633281717
0.0913827655310617,1.269924919187421,1.1902297171144323,1.076327751697022,0.9623561642941185,0.9152865470670896,0.9104939159455536,0.9103551809198961
0.0995991983967932,1.2585060433076372,1.1783124753883496,1.0636982356066884,0.9490139384655241,0.9016499761711119,0.8968273748179589,0.8966877722269189
0.1078156312625246,1.2464571858039621,1.16581788469935,1.0505665941977005,0.9352448569425997,0.8876176355074503,0.8827682290935118,0.8826278505610939
0.1160320641282561,1.2380327342683064,1.1560745435389042,1.0389382697945415,0.9217303971104988,0.8733242124731891,0.8683954919813988,0.8682528174991474
0.1242484969939876,1.2321016444456143,1.1482027341340224,1.0282927454233182,0.9083094623540497,0.8587570490166108,0.8537116194529335,0.853565566526635
0.1324649298597191,1.2271560865257198,1.1410282082826195,1.0179325343405932,0.8947616188064302,0.8438927313950398,0.8387132583657638,0.8385633252068398
0.1406813627254506,1.2218172685478874,1.1334794983447027,1.0072254029285297,0.8808941353514788,0.8287200405252304,0.8234076712022298,0.8232538910185189
0.1488977955911821,1.2160647084622973,1.1255656098579265,0.9962225009703767,0.8668003317784887,0.8133497121690726,0.8079073670195487,0.8077498243514798
0.1571142284569135,1.2105875355640843,1.117860468152778,0.9853331020025864,0.8527247291873232,0.7979582256073745,0.7923818970766157,0.7922204759152178
0.165330661322645,1.2060240306856105,1.1108983500395913,0.9749428382218626,0.8389042243028064,0.7827210506612116,0.7770004767036494,0.7768348799876383
0.1735470941883763,1.202384400208219,1.1047217538740535,0.9651403603148901,0.8254736483529942,0.7677920908595111,0.7619189513723433,0.7617489382549596
0.1817635270541078,1.1986791162147108,1.098590385866231,0.9555415848557993,0.8124053460078181,0.7532908936480942,0.74727185672359,0.7470976202299022
0.1899799599198393,1.19376226440171,1.0916417146892732,0.9456889970953075,0.7996470666598446,0.7393325802046137,0.733191355739784,0.7330135822136995
0.1981963927855707,1.186935680564785,1.0833533701318434,0.9353114750879863,0.7871790902037533,0.726001257953519,0.7197721275704019,0.7195918093815801
0.2064128256513022,1.1789622796099282,1.0743165493395317,0.9247547935462272,0.7751016189055482,0.713295709137488,0.7070026278655384,0.7068204584538751
0.2146292585170337,1.1707810741581077,1.0652552069097903,0.9144355418695789,0.7635236890914909,0.7011979524131462,0.6948519423354231,0.6946682407634412
0.2228456913827652,1.1631257604709393,1.0567302058423924,0.9046675663278065,0.7525119793136447,0.6896725874712528,0.6832742769953117,0.6830890614538827
0.2310621242484967,1.156285126614036,1.048946262895106,0.8955354272959886,0.7420308201194322,0.6786342906243816,0.6721792523607418,0.6719923946876981
0.2392785571142281,1.1504281470364752,1.0420129848872295,0.887063882198001,0.7320200676735547,0.667987854300187,0.6614680906676541,0.661279359352453
0.2474949899799596,1.1453449832263292,1.0357466778199689,0.8791066032924071,0.7223707833318631,0.6576397813389984,0.6510488670092114,0.6508580760542094
0.2557114228456911,1.1400877964160592,1.0293923337622237,0.8711841803088447,0.7128793229423747,0.6475003174269237,0.6408434233413586,0.6406507224327469
0.2639278557114224,1.1336075202926856,1.022116708035477,0.8627718251346317,0.7033295435007172,0.6374807882334789,0.6307760642012861,0.6305819787319384
0.2721442885771539,1.1258408330150664,1.0138599309623786,0.8538146019934629,0.6936714461474525,0.6275332338178057,0.6207990372509427,0.6206040986233298
0.2803607214428854,1.1176481571819192,1.005286877723513,0.8446979058126798,0.6840107747258237,0.6176479037163162,0.6108908323898044,0.6106952315934816
0.2885771543086168,1.1096563557465884,0.9968807576124137,0.8356996332224892,0.674419987706411,0.6078124116083765,0.6010304243957376,0.6008341023450531
0.2967935871743483,1.1014886022794115,0.9883437752149085,0.8266349415054836,0.6648272641103209,0.5980016138501331,0.5911974223138157,0.5910004575019134
