x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20
0.1160320641282561,1.5396529857012706,1.3871994230970601,1.3527500149164222,1.3376294249884833,1.3331765799115365,1.331599188216958,1.330829101519308,1.3303961384528697,1.3301401702699356,1.3299855490226922,1.3298910959631869,1.3298330254854087,1.3297971857438746,1.329775014459381,1.3297612790738855,1.3297527622887289,1.3297474784627348,1.3297441992566046,1.3297421637134754,1.329740900000082
0.1242484969939876,1.533425383468314,1.3791120625967503,1.3434674895967698,1.3278460682219282,1.3233565337606081,1.3218192659279542,1.3210803045388846,1.3206666979320794,1.3204225107104888,1.3202750876181573,1.320185056476316,1.3201297131033543,1.3200955595292827,1.3200744324839326,1.3200613444463758,1.3200532292199392,1.3200481945839349,1.3200450700520419,1.3200431305310059,1.320041926433941
0.1324649298597191,1.526806109202502,1.3710531683133262,1.3341756730896108,1.318032741140496,1.3135050008946196,1.312009396566348,1.3113027707803844,1.310909276210471,1.3106773306175619,1.3105373874179893,1.310451951367838,1.3103994419375065,1.3103670406027836,1.3103469987201244,1.31033458340203,1.3103268854734105,1.3103221097947053,1.310319145999816,1.3103173062646964,1.3103161641207874
0.1406813627254506,1.519339084584127,1.3629664514925321,1.3248594376588807,1.3081858187055377,1.3036179972573054,1.3021635620810328,1.3014890750516133,1.3011155908210181,1.3008958288820505,1.3007633312111855,1.3006824694889567,1.3006327813191834,1.3006021244281332,1.3005831628975046,1.300571417323163,1.3005641348489845,1.3005596169846165,1.3005568132176533,1.3005550728283946,1.3005539923644824
0.1488977955911821,1.5108586966329045,1.354826248402901,1.315500044765442,1.2982862136719016,1.2936737278185664,1.2922577339035006,1.2916138140509983,1.2912594190148567,1.291051289729694,1.2909259033053058,1.2908494112943962,1.2908024184481874,1.2907734282268304,1.2907554989176158,1.2907443932628286,1.2907375077477177,1.2907332362221653,1.2907305853609106,1.2907289398963067,1.2907279183675477
0.1571142284569135,1.5011566996656054,1.3466036264168328,1.3060684907368314,1.2883007955134689,1.283635617653133,1.282253013534719,1.281636707019635,1.281299662155414,1.2811021234755446,1.2809832155449152,1.2809107057370541,1.280866169639653,1.2808386987260705,1.2808217104326989,1.2808111881778836,1.280804664569911,1.2808006176344948,1.2807981061805327,1.2807965472611862,1.280795579465315
0.165330661322645,1.4896029847796355,1.3382276532039605,1.2965184158231857,1.278184796541253,1.2734566429284662,1.2721001193862518,1.2715070524197924,1.2711847697586296,1.270996268770609,1.2708828958780203,1.2708137903401182,1.2707713551305637,1.2707451837006254,1.270729000362663,1.2707189771895306,1.2707127631958437,1.2707089084040606,1.270706516219188,1.2707050313438761,1.2707041095196143
0.1735470941883763,1.4761767353679582,1.3296810120445084,1.2868358381259397,1.2679253511857067,1.2631234933813602,1.261785222962786,1.261210687629523,1.260900377897338,1.2607192401512877,1.2606103847943348,1.2605440601649276,1.2605033419848257,1.2604782329103985,1.2604627077535664,1.2604530927029935,1.2604471319116908,1.2604434342610642,1.260441139620616,1.2604397153032578,1.260438831077874
0.1817635270541078,1.4621734735349152,1.3210659275153533,1.2770727688011394,1.2575704089744797,1.2526857146805708,1.2513601384602353,1.250800892840506,1.2505006457582932,1.2503257255681037,1.2502206916323848,1.2501567214296023,1.2501174576437806,1.2500932486760297,1.2500782812711364,1.250069012103947,1.2500632659145074,1.2500597014540045,1.2500574894924479,1.250056116504898,1.2500552641491587
0.1899799599198393,1.4487382623804863,1.3124685896581214,1.2672760329783417,1.2471658856676593,1.2421917379776453,1.2408758440670775,1.2403302417825421,1.2400390984961156,1.2398698218362112,1.2397682605640554,1.2397064310742256,1.2396684900493777,1.2396450998579454,1.2396306398584311,1.239621685371459,1.2396161344310805,1.2396126911523075,1.239610554416363,1.2396092281317734,1.239608404773115
0.1981963927855707,1.4368592949430954,1.3039725789751209,1.2574983042600034,1.2367655610226427,1.2316989681933694,1.230392882216528,1.2298612088516367,1.229579359648294,1.2294158427897752,1.2293178249142833,1.2292581794091109,1.2292215877531374,1.2291990327576598,1.229185090319493,1.2291764568037022,1.2291711050128282,1.229167785335485,1.2291657253267911,1.229164446677271,1.2291636528943597
0.2064128256513022,1.4275050786176247,1.2956969351082082,1.2478269443496786,1.226457913893505,1.2213015269931717,1.2200101681583146,1.2194956620683477,1.2192250554628599,1.2190684716451792,1.2189747105230109,1.218917686071812,1.2188827129226067,1.2188611593776477,1.2188478374040774,1.2188395886295869,1.2188344755372835,1.2188313040005867,1.2188293359495936,1.2188281143897612,1.218827356052413
