x_real,mean_real,std_real,1sig_upper_real,1sig_lower_real,2sig_upper_real,2sig_lower_real,sample_0_real,sample_1_real,sample_2_real,sample_3_real,sample_4_real,sample_5_real,mean_norm,std_norm,1sig_upper_norm,1sig_lower_norm,2sig_upper_norm,2sig_lower_norm,sample_0_norm,sample_1_norm,sample_2_norm,sample_3_norm,sample_4_norm,sample_5_norm
21.481476477432526,-0.016779268315227282,0.002001202918115811,-0.01477806539711147,-0.01878047123334309,-0.012776862478995659,-0.020781674151458904,-0.01691561464834792,-0.014122241118830089,-0.019500055854640385,-0.00901524445451552,-0.015080896165010153,-0.016002918840192067,0.9838722056329723,0.04019520727697332,1.0240674129099456,0.9436769983559989,1.064262620186919,0.9034817910790256,0.9592242617560287,0.9844123680107308,0.9782778000033943,0.8979498045100311,0.7876562485286294,1.0020652854090768
21.891754091663046,-0.016757211071027824,0.001988907685418554,-0.01476830338560927,-0.018746118756446377,-0.012779395700190715,-0.02073502644186493,-0.01690033408162417,-0.01408484388238418,-0.019468003655300326,-0.009135872403742269,-0.015083364979207543,-0.01598134516548335,0.9826652845989601,0.03954573484383739,1.0222110194427976,0.9431195497551227,1.0617567542866349,0.9035738149112853,0.9583577552388544,0.9818055365753372,0.9766698069140719,0.9099647691594203,0.7877851915906168,1.0007143924426
22.309867653339158,-0.016742379213860452,0.0019748768497678615,-0.014767502364092591,-0.018717256063628313,-0.012792625514324729,-0.020692132913396173,-0.016891501714684096,-0.01403763470290555,-0.019444400752347837,-0.009320334145314493,-0.015120447148566933,-0.015965402019609637,0.9819041888174848,0.038630017521148,1.0205342063386327,0.9432741712963367,1.0591642238597807,0.9046441537751888,0.9578569031661527,0.9785147486776262,0.9754856976917099,0.9283378022613008,0.7897219466803234,0.999716070000313
22.73596682227714,-0.01673350172420956,0.001967738473764789,-0.014765763250444774,-0.01870124019797435,-0.012798024776679984,-0.02066897867173914,-0.01689801085957875,-0.013983007209602799,-0.019434109958950736,-0.009476170952705526,-0.01517649282527726,-0.015952443612111525,0.9814371526315719,0.03777009570493464,1.0192072483365067,0.9436670569266373,1.0569773440414412,0.9058969612217027,0.9582260135908127,0.9747068558943096,0.9749694296974103,0.9438596920379176,0.7926491419199754,0.9989046448823259
23.170204116666277,-0.016729113282911892,0.0019724478423954056,-0.014756665440516487,-0.018701561125307298,-0.012784217598121081,-0.020674008967702703,-0.01691987651130345,-0.01392407827413002,-0.01944066627288472,-0.00955504371413296,-0.015232639070443223,-0.0159400029696641,0.9811369537199589,0.03706313773419102,1.01820009145415,0.9440738159857679,1.055263229188341,0.9070106782515769,0.9594659368256145,0.9705991245204442,0.9752983465179199,0.9517156942863598,0.7955815897236409,0.9981256409987692
23.612734967661286,-0.01672863519617991,0.0019892539597406206,-0.014739381236439291,-0.01871788915592053,-0.012750127276698671,-0.02070714311566115,-0.016946490973789988,-0.0138683565253648,-0.019465536821347523,-0.009553275655032355,-0.015278307646668517,-0.015927368852157054,0.9809707064057979,0.036529862496230046,1.017500568902028,0.9444408439095678,1.054030431398258,0.9079109814133378,0.9609751482058333,0.9667149549902604,0.9765460509150988,0.9515395894306612,0.7979668020499957,0.9973345221602613
24.063717775017494,-0.016734069167810624,0.0020125868524672533,-0.01472148231534337,-0.018746656020277877,-0.012708895462876117,-0.02075924287274513,-0.016966041247265515,-0.0138316320706218,-0.019508558318917176,-0.009528416547007593,-0.015314719418562772,-0.01591613003681721,0.9811115444742191,0.03611634030320044,1.0172278847774197,0.9449952041710187,1.05334422508062,0.9088788638678182,0.9620837745863428,0.9641550208301464,0.9787043511942889,0.9490635355306533,0.7998685431228538,0.9966307738744863
24.523313963788475,-0.016748612099640434,0.0020331278508716804,-0.014715484248768753,-0.018781739950512116,-0.012682356397897073,-0.020814867801383793,-0.016972627773796985,-0.013831660549846966,-0.01956618268812836,-0.009571682309641706,-0.015347059433967001,-0.015909589772825916,0.9818373240929057,0.03569370314504766,1.0175310272379534,0.946143620947858,1.053224730383001,0.9104499178028104,0.962457273048032,0.9641570060179964,0.9815952475875465,0.953372956455986,0.8015576214728364,0.9962212378661784
24.991688042106663,-0.016773805289930138,0.0020442633952578687,-0.014729541894672269,-0.018818068685188007,-0.0126852784994144,-0.020862332080445876,-0.0169649932502817,-0.013875603227849021,-0.019632227022175628,-0.009734186725462566,-0.0153776583366369,-0.015911382000456557,0.9833006832792676,0.03528400157345149,1.0185846848527191,0.9480166817058161,1.0538686864261706,0.9127326801323645,0.9620243464098313,0.967220097445536,0.9849085563439967,0.9695589632974609,0.8031557636934548,0.996333462961497
25.469007660067444,-0.016808018701543477,0.0020492497346848697,-0.014758768966858607,-0.01885726843622835,-0.012709519232173738,-0.020906518170913217,-0.016945883861551218,-0.013955780218588947,-0.019700989444621102,-0.0099280229207747,-0.015406721114591833,-0.015924670303194183,0.985360402375918,0.03515732925760587,1.0205177316335239,0.9502030731183122,1.0556750608911298,0.9150457438607063,0.9609407210330025,0.9728089569367556,0.988358226019525,0.9888657247020636,0.8046736760512704,0.9971655453464892
25.955443669738056,-0.016848355167617325,0.002053751376537111,-0.014794603791080215,-0.018902106544154435,-0.012740852414543103,-0.020955857920691545,-0.016922097234062978,-0.014056713111514406,-0.01976910969808074,-0.010052246131079698,-0.015438523879945987,-0.015949691788175256,0.9877734054685683,0.03528850425876112,1.0230619097273295,0.9524849012098071,1.0583504139860906,0.917196396951046,0.9595918661042044,0.97984463826374,0.9917756793943732,1.00123878989977,0.8063346945065136,0.9987323321145346
