x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31
2.120841683366733,1.0114858873305645,1.0170594012418053,1.0136919041616925,1.0108662359005918,1.00885146982028,1.0074335363821598,1.006414715510691,1.005661081468851,1.0050919740361994,1.0046578198528362,1.0043254825590524,1.0040710473413135,1.003876473330131,1.0037278935735676,1.0036145937048873,1.0035282998546495,1.0034626389568206,1.0034127162772184,1.003374782441165,1.0033459717969953,1.003324098034676,1.0033074954807912,1.0032948964996402,1.0032853371854191,1.003278085058454,1.0032725837746899,1.0032684109291972,1.0032652459016866,1.0032628453826031,1.0032610247615974,1.0032596439836108
2.129058116232464,1.0108847577191673,1.0166157853515183,1.0135789630023964,1.010962546869278,1.0090517713249507,1.0076631199626656,1.006634696945377,1.005857266817368,1.005262477381808,1.0048055259753257,1.0044545027127887,1.0041853192889816,1.0039793242883444,1.0038219866133269,1.0037020053738854,1.0036106281354453,1.0035411052085406,1.0034882506794296,1.0034480920785318,1.0034175936235783,1.0033944395838856,1.0033768659637992,1.003363530484902,1.0033534125981458,1.0033457368496859,1.0033399142963428,1.003335497806492,1.003332148005529,1.0033296073599791,1.0033276804718763,1.003326219104846
2.137274549098196,1.0088557324303586,1.014792478071064,1.0124212183625303,1.0102470771125263,1.0085777836909833,1.0072875924630706,1.0062800132617153,1.0054908231660578,1.004874604141817,1.0043960927286155,1.004026558249445,1.0037424839678841,1.0035248697068362,1.0033585996755514,1.0032318020550668,1.0031352418911004,1.0030617848275236,1.003005946388463,1.0029635253157552,1.002931311577335,1.002906857111501,1.00288829755467,1.0028742145421672,1.0028635298547834,1.00285542432696,1.0028492758816396,1.0028446122694232,1.0028410750732548,1.0028383923221287,1.0028363576713057,1.0028348145840382
2.145490981963927,1.0055900857193287,1.0117739659237297,1.0102697981906075,1.00867918164104,1.0073344239760391,1.0061830673549426,1.0052125134320788,1.0044165007399926,1.0037793227395115,1.0032782545746177,1.0028889232608273,1.0025887868359922,1.00235859749909,1.0021826499514253,1.0020484666385228,1.0019462923568292,1.0018685756478831,1.001809507763201,1.0017646389511454,1.0017305700382704,1.0017047094355114,1.0016850840023361,1.0016701929679641,1.0016588956871406,1.001650325698617,1.0016438250871516,1.0016388944428014,1.0016351547616287,1.0016323184666163,1.0016301673817196,1.0016285359999446
2.1537074148296584,1.0017680752930735,1.0083028324632695,1.0076697076106143,1.0066695057896715,1.0056555069407211,1.0046462959474152,1.0037139210563535,1.002911166127825,1.0022527059432507,1.001728668038453,1.00131915840382,1.0010026446520877,1.000759632308547,1.0005738166658922,1.0004321027347332,1.0003242046397718,1.0002421453954518,1.0001797854475196,1.0001324215772522,1.0000964617128358,1.0000691679075244,1.0000484561123575,1.0000327415442154,1.0000208199201888,1.0000117765684875,1.0000049170442855,0.9999997142541768,0.9999957682116075,0.9999927754339211,0.999990505686821,0.9999887843211217
2.16192384769539,0.9981223948712207,1.0051883989976824,1.0053234306237444,1.0048494479430905,1.0041354339434685,1.0032590734026408,1.0023663490656751,1.001562280246893,1.0008886195777367,1.000347070308261,0.999921875545571,0.9995925376468042,0.9993394565898284,0.9991458861135709,0.9989982543398654,0.9988858597819581,0.9988003906285878,0.9987354467110766,0.9986861251557219,0.9986486820466169,0.9986202643195663,0.9985987007562008,0.9985823405860151,0.9985699295686421,0.9985605152017056,0.9985533743853725,0.9985479583160524,0.9985438505552965,0.9985407351511796,0.9985383724174115,0.9985365805392377
2.1701402805611214,0.995493706032894,1.0033229008642173,1.0040299472411263,1.0039531273803894,1.0034730889428838,1.0027073075240096,1.0018548307279396,1.001058881853888,1.00038129244705,0.9998325543370703,0.9994002409022003,0.9990648758373304,0.9988070011747416,0.9986097241510792,0.9984592634502005,0.9983447223325501,0.9982576282333191,0.9981914551203318,0.9981412037283313,0.9981030570272063,0.9980741067042321,0.9980521398375486,0.9980354741737609,0.9980228316917228,0.9980132419137461,0.9980059681440238,0.9980004512895995,0.9979962671214899,0.9979930937870413,0.9979906871293291,0.9979888619457096
2.178356713426853,0.9945770673421488,1.003350094923289,1.004317276530424,1.004425998850365,1.004065388388732,1.0033651762122655,1.0025454605449595,1.0017656455828468,1.0010964493420849,1.0005525321813469,1.0001233002817256,0.9997900781940436,0.9995337742452566,0.9993376804425649,0.9991881218959064,0.9990742714787655,0.9989877064276083,0.9989219381258077,0.9988719960263422,0.9988340852917637,0.9988053147624545,0.9987834847438702,0.9987669231526478,0.9987543597651378,0.9987448300677626,0.9987376019176225,0.9987321196920228,0.9987279618038702,0.9987248084099115,0.9987224168804758,0.9987206031730895
2.1865731462925844,0.9952576595164142,1.0048942961603244,1.005783919729457,1.0058439165375448,1.0054710647847909,1.0047808420592614,1.0039803665951057,1.0032211955043808,1.0025705360029926,1.0020419874949227,1.0016249956245238,1.0013013163060647,1.0010523663515707,1.0008619033225274,1.0007166403499892,1.0006060599357045,1.0005219809890515,1.0004581013108242,1.0004095932104433,1.0003727709137145,1.0003448263383297,1.0003236229846328,1.0003075367969272,1.000295334030306,1.0002860778665923,1.0002790571835858,1.0002737323098094,1.0002696937605897,1.0002666308738821,1.0002643079845108,1.0002625463326402
2.194789579158316,0.9964795487558572,1.0065510098834503,1.0071898817139149,1.007075426266074,1.0066150965058462,1.0059009510600618,1.0051096910343418,1.0043717882285859,1.0037439058453181,1.0032355402991224,1.0028350842379399,1.002524454204238,1.0022856085850693,1.0021028929902036,1.0019635398188664,1.0018574552640613,1.0017767916438163,1.0017155044850885,1.0016689635221079,1.001633633506033,1.0016068208410718,1.0015864759911768,1.0015710409122138,1.0015593319477902,1.0015504502780208,1.0015437136035255,1.001538604114155,1.0015347289056824,1.0015317898909055,1.0015295609413841,1.001527870529817
