x_real,mean_real,std_real,1sig_upper_real,1sig_lower_real,2sig_upper_real,2sig_lower_real,sample_0_real,sample_1_real,mean_norm,std_norm,1sig_upper_norm,1sig_lower_norm,2sig_upper_norm,2sig_lower_norm,sample_0_norm,sample_1_norm
0.09597637089027737,-0.031051079973926626,0.0013659035538472813,-0.029685176420079343,-0.032416983527773904,-0.028319272866232065,-0.03378288708162119,-0.01663527764781356,-0.03114567633855515,1.4536002724039725,0.03700412728688679,1.4906043996908593,1.4165961451170856,1.5276085269777462,1.3795920178301988,1.2675082540673683,1.4548214065471026
0.09780943655134493,-0.031067392836394578,0.0014107763557032465,-0.02965661648069133,-0.032478169192097825,-0.028245840124988084,-0.03388894554780107,-0.016629500696203545,-0.031162134154183514,1.4543611394118565,0.04080102047288265,1.495162159884739,1.413560118938974,1.535963180357622,1.3727590984660911,1.267068085048007,1.4555901547425467
0.09967751218050783,-0.03107769265980762,0.001461422170749577,-0.02961627048905804,-0.03253911483055719,-0.028154848318308466,-0.03400053700130677,-0.016620420242368258,-0.031172561150800776,1.454840501070784,0.04482953168827235,1.4996700327590564,1.4100109693825118,1.5444995644473287,1.3651814376942395,1.2663762089981705,1.4560772020527382
0.10158126643786476,-0.031082359233653146,0.0015148880788031318,-0.029567471154850013,-0.03259724731245628,-0.028052583076046883,-0.03411213539125941,-0.01661106656156838,-0.031177319725430627,1.4550566798835762,0.04885891700983153,1.5039155968934077,1.4061977628737448,1.5527745139032394,1.357338845863913,1.2656635146944888,1.456299476122529
0.10352138075434403,-0.031081756548827368,0.0015687869985507939,-0.029512969550276574,-0.03265054354737816,-0.02794418255172578,-0.034219330545928954,-0.01660400414369433,-0.03117675942931475,1.4550271708683178,0.052743744013838,1.5077709148821559,1.4022834268544797,1.5605146588959937,1.3495396828406419,1.2651254008656398,1.4562733045674623
0.10549854957561482,-0.031076233739885578,0.0016212321331178212,-0.029455001606767756,-0.0326974658730034,-0.027833769473649937,-0.03431869800612122,-0.016601411104455347,-0.03117121739525064,1.454768700834778,0.05639230455030708,1.5111610053850852,1.3983763962844709,1.5675533099353922,1.3419840917341639,1.2649278268480542,1.456014434934816
0.10751348061065784,-0.03106612593483382,0.0016707519322889768,-0.029395374002544845,-0.0327368778671228,-0.027724622070255868,-0.034407629799411775,-0.01660514643195208,-0.03116101875168816,1.4542972810038954,0.05974617981385635,1.5140434608177518,1.394551101190039,1.573789640631608,1.3348049213761828,1.2652124363709,1.4555380540461444
0.10956689508508306,-0.031051755022827896,0.0017162077828162094,-0.029335547240011688,-0.032767962805644105,-0.027619339457195476,-0.03448417058846032,-0.01661680660069709,-0.03114647702396552,1.4536282537490037,0.06276778212426307,1.5163960358732669,1.3908604716247406,1.5791638179975298,1.3280926895004777,1.2661008712044517,1.4548588067390988
0.11165952799928533,-0.031033430348519388,0.0017567234667759503,-0.029276706881743438,-0.03279015381529534,-0.02751998341496749,-0.03454687728207129,-0.0166377728371726,-0.031127894523055404,1.452776334113846,0.06543284206768317,1.518209176181529,1.387343492046163,1.5836420182492124,1.3219106499784796,1.267698372511737,1.4539908140258455
0.11379212839153145,-0.031011449340327967,0.0017916284010969948,-0.02921982093923097,-0.03280307774142496,-0.02742819253813398,-0.034594706142521955,-0.016669250098883908,-0.031105562722179837,1.4517556466515156,0.0677258429480172,1.5194814895995328,1.3840298037034984,1.58720733254755,1.3163039607554812,1.2700967508183214,1.452947690684828
0.11596545960607073,-0.03098609807860046,0.0018204135756511662,-0.029165684502949294,-0.03280651165425163,-0.02734527092729813,-0.034626925229902794,-0.01671229862800808,-0.031079762621642703,1.4505797580282471,0.0696372092494367,1.5202169672776837,1.3809425487788105,1.5898541765271206,1.3113053395293737,1.273376790210842,1.4517425623021758
0.11818029956636722,-0.0309576518084077,0.0018426980938255468,-0.029114953714582153,-0.032800349902233246,-0.027272255620756608,-0.034643047996058794,-0.016767858756979552,-0.03105076510221756,1.4492617057441777,0.07116155457506758,1.5204232603192454,1.37810015116911,1.5915848148943128,1.3069385965940425,1.2776101383736629,1.4503880817785262
0.12043744105355014,-0.03092637540060954,0.0018582041579470272,-0.029068171242662515,-0.03278457955855657,-0.027209967084715486,-0.034642783716503596,-0.01683676947284447,-0.031018831267419035,1.4478140232380667,0.07229658438573174,1.5201106076237985,1.375517438852335,1.5924071920095302,1.3032208544666033,1.2828607210811873,1.4488964453165971
0.12273769199018238,-0.030892523763759217,0.001866738643042992,-0.029025785120716224,-0.03275926240680221,-0.027159046477673233,-0.0346260010498452,-0.016919781086348413,-0.03098421277497565,1.4462487615625785,0.07304241527577543,1.519291176838354,1.3732063462868032,1.5923335921141293,1.3001639310110278,1.2891857075062576,1.4472794079043552
0.12508187572944854,-0.030856342208401,0.0018681797938957666,-0.028988162414505234,-0.032724522002296766,-0.027119982620609467,-0.03459270179619253,-0.01701756219706554,-0.030947152157812897,1.4445775077394791,0.07340116907190801,1.5179786768113872,1.371176338667571,1.591379845883295,1.2977751695956632,1.296636040921169,1.4455482983082062
0.12747083134986675,-0.030818066764316136,0.0018624679529773496,-0.028955598811338787,-0.032680534717293486,-0.027093130858361437,-0.034543002670270835,-0.017130700994109842,-0.03090788313484565,1.4428113998282746,0.07337675741578363,1.516188157244058,1.369434642412491,1.5895649146598418,1.2960578849967073,1.3052565378040542,1.443714033590178
