x_real,student_t_mean_real,student_t_std_pred_real,student_t_1sig_upper_real,student_t_1sig_lower_real,student_t_2sig_upper_real,student_t_2sig_lower_real,sample_0_real,sample_1_real,sample_2_real,sample_3_real,sample_4_real,sample_5_real,sample_6_real,student_t_mean_norm,student_t_std_pred_norm,student_t_1sig_upper_norm,student_t_1sig_lower_norm,student_t_2sig_upper_norm,student_t_2sig_lower_norm,sample_0_norm,sample_1_norm,sample_2_norm,sample_3_norm,sample_4_norm,sample_5_norm,sample_6_norm
0.1726929254454066,-0.03090252893185616,4.1361014736105774e-05,-0.030861167917120055,-0.030943889946592265,-0.030819806902383947,-0.030985250961328373,-0.022063064286677172,-0.026473524141705493,-0.020211293696702458,-0.030933267279366936,-0.024483245282638778,-0.027992651541464502,-0.03351441874360783,1.7332807850966434,0.002319883018385874,1.7356006681150293,1.7309609020782575,1.7379205511334153,1.7286410190598716,1.7165219288747655,1.939323831243296,2.248168986318787,1.733227587580109,2.7761579340793863,1.1170086550004896,2.027242363439371
0.17680518113753527,-0.03086337160621903,4.119602886687743e-05,-0.030822175577352152,-0.03090456763508591,-0.030780979548485275,-0.030945763663952786,-0.022052957146656907,-0.02643976905123999,-0.021123624047681647,-0.030894019669755943,-0.024448725578612593,-0.027830946819996823,-0.033457586829288954,1.731084504000288,0.0023106291855498444,1.733395133185838,1.728773874814738,1.7357057623713876,1.7264632456291884,1.7157355862680648,1.93685109467014,2.3496505060635315,1.731028497548332,2.772243740960457,1.110556048209515,2.023804676956309
0.1810153600464715,-0.03082386466207869,4.1064991947365575e-05,-0.030782799670131325,-0.030864929654026055,-0.03074173467818396,-0.03090599464597342,-0.02204338030819999,-0.02640664248694173,-0.021651789943307794,-0.030854419424854434,-0.024409708127787158,-0.027663767628514243,-0.03340079828330485,1.7288686132779676,0.002303279503094114,1.7311718927810618,1.7265653337748734,1.733475172284156,1.7242620542717793,1.714990501496204,1.934424400919548,2.4084001439638367,1.7288096489437423,2.7678195478264938,1.103884990144672,2.0203696137658107
0.18532579397186677,-0.03078396611305562,4.097260148463988e-05,-0.03074299351157098,-0.03082493871454026,-0.03070202091008634,-0.0308659113160249,-0.022033599091018277,-0.02637423912265086,-0.021511688619484014,-0.03081451117994269,-0.02436599512413305,-0.027491001323756998,-0.033344101376665616,1.7266307579708042,0.002298097447796253,1.7289288554186004,1.724332660523008,1.7312269528663968,1.7220345630752116,1.714229515915718,1.9320506853444936,2.392816210748606,1.7265735427339377,2.762862925429591,1.0969909859300144,2.0169400937167143
0.18973887023942462,-0.030743705787063917,4.0914236161138254e-05,-0.03070279155090278,-0.030784620023225056,-0.03066187731474164,-0.030825534259386195,-0.022023605846339295,-0.026342579614645263,-0.020874261265237695,-0.03077426846331168,-0.024317481434352833,-0.027312617851612604,-0.03328762155235698,1.7243726110858997,0.0022948238162444666,1.7266674349021442,1.722077787269655,1.7289622587183886,1.7197829634534108,1.7134520344467254,1.9297314611251548,2.321913059750329,1.7243186956777214,2.757361952693337,1.0898728362970946,2.013523704687443
0.19425703302311598,-0.030703073390258285,4.0881459193717234e-05,-0.030662191931064568,-0.030743954849452002,-0.03062131047187085,-0.03078483630864572,-0.02201363563976687,-0.026311645037272315,-0.020026440771040793,-0.030733633796538113,-0.024264090473610517,-0.027128622333405385,-0.03323150202908912,1.7220935952554826,0.0022929854007558872,1.7243865806562384,1.7198006098547267,1.7266795660569942,1.7175076244539709,1.7126763453586367,1.927465341858688,2.227607184548985,1.7220418871909875,2.751307945654572,1.0825307456053883,2.010129109786216
0.19888278469888093,-0.03066200603791312,4.086609988747473e-05,-0.030621139938025645,-0.030702872137800593,-0.030580273838138168,-0.03074373823768807,-0.022003799066950894,-0.026281403044528317,-0.019147131053495133,-0.030692549233685237,-0.024205725380214257,-0.026939018950856715,-0.03317585871011166,1.7197901833608886,0.0022921239181749225,1.7220823072790636,1.7174980594427136,1.7243744311972384,1.7152059355245388,1.711911053070847,1.9252499580314804,2.129798658978085,1.7197398704942977,2.7446899211551727,1.0749648807207948,2.0067633198455805
0.20361868723056442,-0.030620438799456442,4.086058081817096e-05,-0.03057957821863827,-0.030661299380274613,-0.0305387176378201,-0.030702159961092785,-0.021994081618509166,-0.026251807942265053,-0.018344175695074953,-0.030650956470435326,-0.024142268681240704,-0.02674381080216926,-0.033120780410685335,1.7174587335347153,0.002291814361089904,1.7197505478958053,1.7151669191736254,1.7220423622568952,1.7128751048125355,1.7111550287432105,1.9230819623086588,2.040483281086503,1.717409378727703,2.737494558927158,1.0671753652728737,2.003431707181866
0.20846736358885526,-0.030578310489541318,4.085819453315873e-05,-0.03053745229500816,-0.030619168684074476,-0.030496594100475,-0.030660026878607635,-0.021984343693688423,-0.026222800623670627,-0.01768017251520909,-0.030608796829531815,-0.02407358212008473,-0.026542999904083278,-0.033066329196397924,1.7150958139741352,0.002291680517611638,1.7173874944917469,1.7128041334565236,1.7196791750093585,1.710512452938912,1.710397411338876,1.920957024807723,1.9666240131844666,1.7150471241350504,2.729706182038535,1.0591622797368998,2.000138026059462
0.21343149920401377,-0.030535560814782706,4.0853317870632495e-05,-0.030494707496912073,-0.03057641413265334,-0.03045385417904144,-0.030617267450523972,-0.021974319771301137,-0.026194308473774144,-0.017189726662666664,-0.03056601124612705,-0.023999506448617862,-0.026336587193780844,-0.033012540648713,1.7126980429052487,0.0022914069922483657,1.7149894498974971,1.7104066359130004,1.7172808568897455,1.708115228920752,1.709617543122587,1.918869826103016,1.9120701003226461,1.7126497972429986,2.72130673332612,1.0509256615098483,1.99688442875351
