x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12
-0.7014028056112226,1.4141478429462564,1.4132029849619645,1.4115113174461646,1.4084813317944953,1.4029935062094772,1.3928607558562278,1.37488632321721,1.3493349074803114,1.329055806735965,1.3239005383000915,1.3227580749857475,1.3227348986884357
-0.691182364729459,1.3930135663052174,1.3921534347708282,1.390616759774187,1.3878752234355747,1.3829465270537156,1.373981831415843,1.3585971188046722,1.3384106855959748,1.3249463004899154,1.3216097942921334,1.3204106465937402,1.3203866902961294
-0.6809619238476956,1.3758560612565638,1.3750642369733526,1.3736526199873917,1.37114415213572,1.366668350664829,1.3586537873794768,1.3453909070238057,1.3296448014053686,1.3216978099300511,1.3193289445794745,1.3180750558677656,1.318050436521466
-0.670741482965932,1.3637761710794214,1.3630261645499113,1.3616913818706382,1.3593269924723999,1.355134075593624,1.347723262146472,1.3358456457289154,1.3231121453572783,1.318986876158341,1.3170412047794962,1.315745134485809,1.3157198680881756
-0.6605210420841685,1.3574595595453316,1.3567176688042726,1.355398400122237,1.3530650396531574,1.348939362810577,1.3416940644932107,1.3302731803080416,1.3187672792909297,1.3165401545740902,1.3147453050053994,1.3134143107063276,1.3133884182351498
-0.650300601202405,1.3573452022011374,1.3565736406505722,1.3552011419497254,1.3527720999377293,1.3484720246709214,1.3409013312810982,1.3288967659903026,1.3166154615477985,1.3142028594759056,1.3124393815583795,1.3110757162379363,1.3110492261338171
-0.6400801603206414,1.3637049875246816,1.3628651886726806,1.3613692826759543,1.3587151571876779,1.3539937339437427,1.3455951703427198,1.331937993196344,1.3167998212515473,1.311969250831513,1.310117115678387,1.3087221874158579,1.3086951291520676
-0.629859719438878,1.3766319857093021,1.375687999518705,1.3740032362933627,1.37100322885334,1.3656295429419067,1.3559317004794063,1.3396118671502462,1.319607718670118,1.3099980140591418,1.3077667660462806,1.306346254319693,1.3063186534985345
-0.6196392785571143,1.3959331194051603,1.3948549961072088,1.3929268023362478,1.3894800305285084,1.383260715075954,1.3718667610022166,1.35202486231812,1.3253906838691532,1.3086126564385971,1.305371584228309,1.3039401393547438,1.3039120054315194
-0.6094188376753509,1.4209201152140378,1.419687126348709,1.4174776770583069,1.4135140378997537,1.4063141420033483,1.3929448671816853,1.3689667251648736,1.3343832072198505,1.3082620119167157,1.3029204170181734,1.301495690290049,1.301467055381468
-0.5991983967935873,1.4500919252462732,1.448695409554235,1.4461888412031874,1.4416787402170514,1.4334406993666873,1.4179747546563586,1.3895845657558992,1.346399066680475,1.3093903105342353,1.3004440527424581,1.299004130366894,1.2989753030114901
-0.5889779559118238,1.4807036164381675,1.4791491848670169,1.4763556690635624,1.471317737438137,1.4620767918486408,1.4445847936009744,1.4119295686583186,1.360383498200933,1.3121454518888571,1.2980725987672108,1.2964564917988965,1.2964279114691608
-0.5787575150300602,1.5082225654032049,1.5065313960604436,1.503489584191346,1.49799548039293,1.4878898017187168,1.4686586551974918,1.43237509698523,1.3738101082856455,1.3158512296765001,1.2960139103471102,1.2938479081244572,1.2938161344304164
-0.5685370741482968,1.5256844479172704,1.523893508881197,1.5206710507402552,1.514846791516351,1.5041212195243527,1.483666210959661,1.4449231870527586,1.38193904023787,1.3182084822255344,1.2941674869013702,1.291178263211219,1.2911313715576904
-0.5583166332665332,1.5239056026090378,1.522065919657154,1.5187564063805772,1.5127770419494604,1.5017738807498857,1.4808233911554916,1.4413003858510605,1.377751046502616,1.314836476101872,1.2912969091668132,1.2884053595489273,1.288360870844268
-0.5480961923847697,1.504764587006584,1.5029238352428347,1.499614619854851,1.4936432294062505,1.4826803608949017,1.461907061269651,1.423141149019479,1.3625146569483106,1.3064130050840093,1.2876395511893737,1.2855360335560992,1.2855043122118648
-0.5378757515030061,1.4783804751195266,1.4765691277849209,1.473315746609672,1.467455029371094,1.4567294395335006,1.4365383633042275,1.3994115891816086,1.3435605923964424,1.297133466184652,1.284262755553033,1.2826000048994513,1.2825696281234853
-0.5276553106212426,1.4521379172877578,1.4503692732653206,1.4471956214923998,1.4414886335868358,1.4310791177638746,1.4116178946497686,1.3763949858142046,1.3256633399945141,1.2889860837230915,1.28115899959896,1.27959241259208,1.2795610537739066
-0.5174348697394792,1.4309948594331117,1.4292669702293916,1.4261689341227488,1.4206062025799076,1.4104882962215737,1.3916826251186993,1.3581056766874937,1.3115897966763355,1.2825618144099857,1.2781166858198578,1.276514980315515,1.276483151574975
-0.5072144288577156,1.4180185169599189,1.4163175666022345,1.413269286379707,1.4078007324289035,1.3978707227813234,1.3794780805431106,1.3469006429502628,1.3027967003058958,1.277846669963141,1.275017247360521,1.2733725505392772,1.2733404656927791
-0.496993987975952,1.4147673052623706,1.4130720343578458,1.4100340565557115,1.4045843693769695,1.3946898075484664,1.3763661430965473,1.3439149576053278,1.2999229655284195,1.2747317211146811,1.2718278641442662,1.270169541422803,1.2701371683751175
-0.4867735470941885,1.4214946638065802,1.4197812589562813,1.4167095294345573,1.411195070192727,1.401168150654561,1.3825402483014544,1.3492888368525155,1.3030401236234266,1.2732548255883438,1.268551397998171,1.266909751013086,1.2668770469245194
-0.4765531062124249,1.4371630104121367,1.4354098100507842,1.4322643325773672,1.4266094204941662,1.4162991756826713,1.3970345841051037,1.3621715554145155,1.3116462155452402,1.2735964521220808,1.2652270975335271,1.2635963560342516,1.2635635100442224
-0.4663326653306615,1.4592651106705756,1.4574564743923848,1.454208452834433,1.4483588735817732,1.4376581135429205,1.4175245156074896,1.38049944887729,1.324400280512047,1.2758245475530294,1.261984473331165,1.2602320581738071,1.2601996087651983
