x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11
2.477154308617234,0.980674755922461,0.9520199679435082,0.9578755206607992,0.9645720765148116,0.9668033677140305,0.9658463486003046,0.9611479504394554,0.9579621773038431,0.9576140695834515,0.9575773288169634,0.9575771370859498
2.487374749498997,0.9829709862901911,0.9529439124342908,0.9582955757233849,0.9646336200251993,0.9666712794734582,0.9655268562569935,0.9606399439743024,0.9573446315108834,0.9569734954716185,0.9569350545313903,0.9569348544714046
2.497595190380761,0.9849549743204985,0.954126244866991,0.9591215707437225,0.9649982166925694,0.9668820194078117,0.9656674411669108,0.9607478476530561,0.9574355105688007,0.9570556697677287,0.957016638609313,0.95701643586936
2.5078156312625244,0.9860841144059769,0.9553199191537508,0.9600332686199058,0.9654009530904836,0.9671570128051777,0.9659456246199845,0.9610955526508633,0.9578258630204017,0.9574471393650139,0.9574083572975802,0.9574081561501805
2.5180360721442883,0.986382931652941,0.9563633570241041,0.960830729736215,0.9656771668611875,0.9673219360515641,0.9661586732078762,0.9614476872658884,0.9582613378169906,0.9578911405456838,0.9578532931942213,0.9578530970912128
2.528256513026052,0.9861224176044892,0.9571719879193936,0.9614171450751108,0.9657519166778404,0.9672960167828953,0.9662090554433858,0.9616883830495926,0.9586163853437607,0.9582600854171032,0.9582237014574736,0.9582235131588948
2.538476953907815,0.9856710652230654,0.9577547645217072,0.9618472328192444,0.9657072488321277,0.9671789193964555,0.9662193957727755,0.9619713125617833,0.9590658562105387,0.9587325628132335,0.9586983997796977,0.9586982230413312
2.5486973947895786,0.9853999131026406,0.95818480355793,0.9622487547145266,0.9656847682184708,0.9671302491527616,0.9663755778685794,0.9625137967410271,0.9598471158353544,0.9595491640011546,0.9595181660532588,0.9595180054688124
2.558917835671342,0.9856412783084301,0.9584895969756001,0.9626753922695216,0.9657626939350863,0.9672429756807004,0.9667852309283956,0.9634377007150982,0.9610906999769387,0.9608410619743295,0.9608141807310573,0.960814041004914
2.569138276553106,0.9868326401034796,0.9586806036969279,0.9631591060100135,0.9660043108882069,0.967596860943539,0.9675429766828398,0.9648518549835123,0.9629138713218529,0.9627269358717733,0.9627051851121847,0.9627050712143485
2.5793587174348693,0.9894074443242977,0.958729340618907,0.9636766110020195,0.9664236840995273,0.9682210641226524,0.9686878657330072,0.9668034531888428,0.9653686243099239,0.9652603643453913,0.9652448407335666,0.965244757890627
2.5895791583166328,0.9935739084568778,0.9586046290324806,0.9641578295386284,0.9669438353685537,0.9690235476397346,0.9701005010140746,0.9691358486787593,0.9682749516777596,0.9682572265357373,0.9682487502729927,0.968248702370276
2.599799599198396,0.9992083664612973,0.9582908717363502,0.9645155982015217,0.9674399134986829,0.9698401163395409,0.9715578100768582,0.9715503605813338,0.9712876275445752,0.9713631463059147,0.9713619235579128,0.9713619116734357
2.61002004008016,1.005922794537844,0.9578421752959526,0.9647572259972009,0.967883226349754,0.9706113267170704,0.9729560221681736,0.9738853258768461,0.9742103716612371,0.9743755138979969,0.974381281766699,0.974381304755441
2.6202404809619235,1.0132012800919419,0.9573586704129778,0.9649767270258788,0.9683651721563035,0.971428805806065,0.974382422584896,0.9762151083866955,0.977110584424433,0.9773623761945505,0.9773748149308712,0.9773748711073015
2.630460921843687,1.0206383199341156,0.9569165221967749,0.965212986986699,0.9689272621707588,0.9723295177386904,0.9758564799781567,0.9785254198186364,0.9799525548790408,0.9802866323087746,0.9803052279406353,0.9803053144182265
2.6406813627254504,1.0279023004630277,0.956535335226924,0.9653644475906462,0.9694223450126528,0.9731175809472623,0.977104867529312,0.9804363383331282,0.9822883654925161,0.982689093181463,0.982712541256203,0.9827126513991229
2.650901803607214,1.0347538780138377,0.9562236102673504,0.9652924776644926,0.9696405110784622,0.9735167382092761,0.9777524139411964,0.9814398182945964,0.9835239748204815,0.9839607833609514,0.9839867960198444,0.9839869186179971
