x_transformed,x_real,student_t_mean_real,student_t_std_real,student_t_upper_real,student_t_lower_real,student_t_std_predictive_real,student_t_upper_predictive_real,student_t_lower_predictive_real,student_t_mean_norm,student_t_std_norm,student_t_upper_norm,student_t_lower_norm,student_t_std_predictive_norm,student_t_upper_predictive_norm,student_t_lower_predictive_norm,sigma_btw_squared,nu
-0.9773547094188376,0.10535260689321052,-0.03220149572101758,2.5643014901063237e-05,-0.03215123633535647,-0.032251755106678694,4.720311711766688e-05,-0.03210897931150893,-0.03229401213052623,1.9484061674484667,0.0015515741510290842,1.951447196903827,1.9453651379931065,0.0028561047384772884,1.9540040298719563,1.9428083050249771,5.749951931010796e-06,1.000005709133732
-0.9671342685370744,0.10786131915147663,-0.0321943560782827,2.6932964635965316e-05,-0.03214156843759932,-0.03224714371896608,4.791612084142646e-05,-0.032100442207154634,-0.03228826994941077,1.9479741712437395,0.0016296247497017816,1.9511681770614702,1.9447801654260088,0.002899246239257954,1.9536565894549982,1.9422917530324808,5.749951931010796e-06,1.000005709133732
-0.9569138276553107,0.11042977019856483,-0.032184469322950576,2.8106290650233626e-05,-0.032129382005537103,-0.03223955664036405,4.85853231596069e-05,-0.032089243839380506,-0.03227969480652065,1.9473759563275115,0.001700618832164106,1.9507091079899836,1.9440428046650393,0.002939737461631906,1.9531377358763131,1.9416141767787098,5.749951931010796e-06,1.000005709133732
-0.9466933867735472,0.11305938256624523,-0.03217201122085455,2.9132285326070755e-05,-0.03211491299082811,-0.03222910945088099,4.9185974634316454e-05,-0.03207560848202679,-0.03226841395968231,1.9466221577099287,0.0017626983818685498,1.9500769830539981,1.9431673323658594,0.0029760808988420996,1.9524551690867369,1.9407891463331206,5.749951931010796e-06,1.000005709133732
-0.9364729458917836,0.1157516126603703,-0.03215715333208146,2.999013041065359e-05,-0.03209837375658492,-0.032215932907578,4.969887296967642e-05,-0.03205974533098866,-0.03225456133317426,1.9457231559253048,0.001814603755084665,1.949279713931482,1.9421665979191276,0.0030071146833764357,1.951616992402104,1.9398293194485055,5.749951931010796e-06,1.000005709133732
-0.92625250501002,0.11850795156750221,-0.032140063938602415,3.066620333700625e-05,-0.0320799592845193,-0.03220016859268553,5.010974036566781e-05,-0.03204185065221105,-0.032238277224993776,1.944689133159996,0.0018555106952703874,1.948325867295655,1.9410523990243371,0.003031974912705181,1.9506316947909272,1.9387465715290648,5.749951931010796e-06,1.000005709133732
-0.9160320641282568,0.12132992588074816,-0.03212090836909314,3.1152269627676166e-05,-0.03205985104258621,-0.03218196569560007,5.040866944646982e-05,-0.03202210919246948,-0.032219707545716805,1.9435300929062078,0.0018849209613876824,1.9472244701042323,1.9398357157081834,0.0030500621242344327,1.9495081048203171,1.9375520809920985,5.749951931010796e-06,1.000005709133732
-0.9058116232464932,0.12421909854526168,-0.03209984906962729,3.144429170284272e-05,-0.03203821939037035,-0.03216147874888423,5.058965836118572e-05,-0.03200069516124918,-0.032199002978005396,1.9422558642394123,0.0019025902528148576,1.9459848726122664,1.9385268558665583,0.0030610131657862727,1.9482553398005564,1.9362563886782682,5.749951931010796e-06,1.000005709133732
-0.8955911823647296,0.12717706972387618,-0.03207704564589355,3.154166484919513e-05,-0.0320152251187767,-0.03213886617301041,5.0650238635834446e-05,-0.031977773002358954,-0.03217631828942815,1.9408761043727687,0.0019084819803464167,1.9446166603193913,1.937135548426146,0.0030646786781517205,1.946882764206134,1.9348694445394035,5.749951931010796e-06,1.000005709133732
-0.885370741482966,0.1302054776833524,-0.03205265493478337,3.1446756037083724e-05,-0.031991020425520066,-0.03211428944404667,5.059119011907001e-05,-0.031953498024214974,-0.03215181184535176,1.9394003029886573,0.0019027393615418384,1.943129603609246,1.9356710023680685,0.0030611058473975447,1.9453999602024215,1.9334006457748931,5.749951931010796e-06,1.000005709133732
-0.8751503006012025,0.13330599970172946,-0.03202683109754498,3.116466802862996e-05,-0.03196574947061872,-0.032087912724471236,5.04163325296747e-05,-0.03192801690155422,-0.03212564529353574,1.937837787875124,0.0018856711476862987,1.9415336354112755,1.9341419403389726,0.0030505257920934482,1.9438167085615377,1.9318588671887105,5.749951931010796e-06,1.000005709133732
-0.864929859719439,0.136480352997282,-0.03199972572211027,3.0703184049614335e-05,-0.03193954858716232,-0.03205990285705822,5.01323803862585e-05,-0.031901468062093936,-0.0320979833821266,1.9361977311173404,0.0018577482760693189,1.9398388508307776,1.9325566114039032,0.0030333447855872436,1.9421429776497838,1.930252484584897,5.749951931010796e-06,1.000005709133732
-0.8547094188376755,0.13973029567959844,-0.03197148793490957,3.0072871802707796e-05,-0.031912546189264576,-0.03203042968055457,4.9748845925007375e-05,-0.03187398198862413,-0.03206899388119502,1.9344891558631476,0.0018196101634819141,1.9380555262494752,1.93092278547682,0.003010138381878394,1.9403889186801109,1.9285893930461844,5.749951931010796e-06,1.000005709133732
-0.8444889779559119,0.14305762772330644,-0.03194226453467251,2.9287343092136616e-05,-0.03188486239700906,-0.03199966667233597,4.927797193274645e-05,-0.03184568148445315,-0.03203884758489187,1.9327209444189026,0.0017720804152477113,1.936194158210497,1.9292477306273084,0.002981647351568474,1.938564865842576,1.9268770229952292,5.749951931010796e-06,1.000005709133732
-0.8342685370741485,0.14646419196498553,-0.03191220015368739,2.8363678454098033e-05,-0.031856608365448284,-0.0319677919419265,4.8734672542815856e-05,-0.03181668195070512,-0.032007718356669664,1.930901848006754,0.0017161925182071459,1.934265523532977,1.9275381724805307,0.0029487740996151234,1.9366813390405442,1.9251223569729636,5.749951931010796e-06,1.000005709133732
